1.043767333030700684e+00,-5.840488243848085403e-03,3.162957355380058289e-02,9.602119922637939453e-01,3.867149651050567627e-01,2.452209300827234983e-04
1.019138216972351074e+00,-2.930395603179931641e-01,-1.193900555372238159e-01,9.089117050170898438e-01,5.988199710845947266e-01,6.347149610519409180e-04
1.001416921615600586e+00,6.509192287921905518e-02,-1.803148388862609863e-01,8.929003477096557617e-01,5.899069309234619141e-01,1.157394654001109302e-04
9.838244318962097168e-01,-1.179111376404762268e-01,-3.999782800674438477e-01,8.580515384674072266e-01,6.723988056182861328e-01,1.201910126837901771e-04
1.012817502021789551e+00,-8.657446503639221191e-02,1.069615408778190613e-02,9.436327219009399414e-01,4.650935828685760498e-01,1.638353132875636220e-04
9.966877698898315430e-01,2.040171623229980469e-02,-2.887592911720275879e-01,9.355918169021606445e-01,4.815861284732818604e-01,9.414480882696807384e-05
1.016805768013000488e+00,3.359516263008117676e-01,-3.250736594200134277e-01,8.634390830993652344e-01,6.754858493804931641e-01,2.443208650220185518e-04
1.002178549766540527e+00,1.189176291227340698e-01,-2.935914695262908936e-01,9.292326569557189941e-01,5.152711272239685059e-01,1.608566672075539827e-04
9.959560632705688477e-01,1.276574730873107910e-01,-2.486048191785812378e-01,8.906229138374328613e-01,6.103379726409912109e-01,7.292693044291809201e-05
9.872382879257202148e-01,-1.269960701465606689e-01,-4.088210165500640869e-01,8.563327789306640625e-01,6.646930575370788574e-01,1.057866465998813510e-04
1.007590174674987793e+00,-5.650094896554946899e-02,-2.224466502666473389e-01,9.123138785362243652e-01,5.491561889648437500e-01,2.397714270045980811e-04
9.932280182838439941e-01,-4.255691170692443848e-02,-2.780800163745880127e-01,9.244554638862609863e-01,5.296943187713623047e-01,8.331571007147431374e-05
1.028761506080627441e+00,1.443691104650497437e-01,-1.644023656845092773e-01,8.863671422004699707e-01,5.778222084045410156e-01,1.109367076423950493e-04
1.101029276847839355e+00,3.782513439655303955e-01,-1.839784681797027588e-01,8.609147071838378906e-01,6.239532828330993652e-01,2.397898933850228786e-04
1.031299114227294922e+00,1.290227174758911133e-01,-1.813965290784835815e-01,8.869837522506713867e-01,5.752100944519042969e-01,1.219581026816740632e-04
9.895294904708862305e-01,-1.927541792392730713e-01,-2.480921149253845215e-01,9.182722568511962891e-01,5.633152127265930176e-01,3.343148855492472649e-04
1.386651396751403809e+00,-1.433228142559528351e-02,-4.193742573261260986e-01,9.945383071899414062e-01,-2.370754182338714600e-01,2.992664696648716927e-03
1.253231406211853027e+00,-2.351043000817298889e-02,1.890317201614379883e-01,9.838584065437316895e-01,1.255003511905670166e-01,7.114348118193447590e-04
1.034400105476379395e+00,-1.264227479696273804e-01,-6.765251606702804565e-02,9.501465559005737305e-01,4.336994588375091553e-01,2.304222725797444582e-04
1.004272818565368652e+00,-3.670637309551239014e-01,-2.026652544736862183e-01,8.339731693267822266e-01,7.631567120552062988e-01,7.155498315114527941e-05
1.017395973205566406e+00,1.392284780740737915e-01,-4.159297049045562744e-01,8.794223666191101074e-01,5.676122903823852539e-01,5.245833890512585640e-04
9.879418015480041504e-01,8.861724287271499634e-02,-3.442643284797668457e-01,8.703270554542541504e-01,6.743388772010803223e-01,5.098325709695927799e-05
1.003129720687866211e+00,-2.902429699897766113e-01,-4.050939679145812988e-01,8.086286783218383789e-01,7.011966705322265625e-01,4.605716094374656677e-05
9.886752963066101074e-01,-1.997278258204460144e-02,-4.257836341857910156e-01,8.746272325515747070e-01,6.286962032318115234e-01,4.706755862571299076e-05
9.791655540466308594e-01,1.262292265892028809e-02,-3.960192799568176270e-01,9.256363511085510254e-01,5.048850774765014648e-01,4.739966534543782473e-04
9.666705727577209473e-01,3.050881028175354004e-01,-3.494349420070648193e-01,8.955598473548889160e-01,6.665616035461425781e-01,1.239951234310865402e-03
1.000059723854064941e+00,-3.386892676353454590e-01,-1.635054051876068115e-01,8.441581726074218750e-01,7.567124366760253906e-01,1.208487883559428155e-04
9.834350943565368652e-01,1.124113798141479492e-01,-4.491233527660369873e-01,8.891667127609252930e-01,6.002932190895080566e-01,1.003023862722329795e-04
1.001015305519104004e+00,-3.349839448928833008e-01,-2.562532722949981689e-01,8.341355323791503906e-01,7.441304326057434082e-01,4.408749009598977864e-05
1.090124130249023438e+00,3.345355093479156494e-01,-1.799299418926239014e-01,8.507193326950073242e-01,6.305838227272033691e-01,2.667900116648525000e-04
1.440340161323547363e+00,-6.992653012275695801e-02,-4.426403343677520752e-01,9.981598854064941406e-01,-9.559058547019958496e-01,4.413584712892770767e-03
9.941772818565368652e-01,1.202537305653095245e-02,-3.911040127277374268e-01,9.211428165435791016e-01,5.125818848609924316e-01,6.963930354686453938e-05
9.906837344169616699e-01,2.716379612684249878e-02,-4.171268641948699951e-01,9.253189563751220703e-01,4.906996786594390869e-01,8.567376062273979187e-05
1.010061025619506836e+00,-1.859878003597259521e-02,1.529905200004577637e-02,9.479882121086120605e-01,4.532768726348876953e-01,2.375205658609047532e-04
1.001845955848693848e+00,-2.624440193176269531e-01,-3.649505674839019775e-01,8.311096429824829102e-01,7.105066776275634766e-01,4.123950930079445243e-05
9.994590282440185547e-01,1.060662120580673218e-01,-3.145340979099273682e-01,9.143627882003784180e-01,5.528048276901245117e-01,5.717279782402329147e-05
1.005891442298889160e+00,3.528356784954667091e-03,-2.212460935115814209e-01,9.270786643028259277e-01,5.034132003784179688e-01,1.333214459009468555e-04
1.018183946609497070e+00,6.169503927230834961e-02,-2.471856474876403809e-01,9.223362207412719727e-01,5.125064253807067871e-01,1.502858794992789626e-04
1.002473354339599609e+00,-2.647866308689117432e-01,-4.019705057144165039e-01,8.240028023719787598e-01,6.916784048080444336e-01,2.272475467179901898e-05
9.962494969367980957e-01,-2.749359011650085449e-01,-2.686317861080169678e-01,8.514919281005859375e-01,7.053097486495971680e-01,8.089002221822738647e-05
1.037689685821533203e+00,7.029827684164047241e-02,-4.895837232470512390e-02,8.332503437995910645e-01,6.634992361068725586e-01,3.396204847376793623e-04
9.997332692146301270e-01,-3.334924578666687012e-01,-2.289808690547943115e-01,8.316432237625122070e-01,7.561697959899902344e-01,1.040693096001632512e-04
9.929944276809692383e-01,-2.193222790956497192e-01,-4.384075999259948730e-01,8.252636194229125977e-01,6.745755672454833984e-01,8.735716255614534020e-05
1.021211743354797363e+00,1.567620038986206055e-01,-1.917867958545684814e-01,9.235615730285644531e-01,5.275446772575378418e-01,9.192911966238170862e-05
9.170997142791748047e-01,2.774693304672837257e-03,-4.468210041522979736e-01,8.341307044029235840e-01,7.329305410385131836e-01,8.325676899403333664e-04
9.904491305351257324e-01,3.977925181388854980e-01,-3.566071391105651855e-01,8.943958878517150879e-01,6.499286890029907227e-01,1.309321844018995762e-03
1.063454508781433105e+00,2.213896512985229492e-01,-8.883902430534362793e-02,8.618931174278259277e-01,6.116303205490112305e-01,1.931989099830389023e-04
1.245893120765686035e+00,9.099156409502029419e-02,-6.362504512071609497e-02,9.877727031707763672e-01,9.354002773761749268e-02,1.013754983432590961e-03
1.021718025207519531e+00,7.371093332767486572e-02,-2.786108851432800293e-01,9.524004459381103516e-01,3.962664604187011719e-01,2.534748637117445469e-04
9.929424524307250977e-01,9.400255233049392700e-02,-3.735463619232177734e-01,9.196838736534118652e-01,5.378967523574829102e-01,7.889814150985330343e-05
1.001814723014831543e+00,5.426388233900070190e-02,-3.054404556751251221e-01,9.098929166793823242e-01,5.559552907943725586e-01,3.666830889414995909e-05
9.591416716575622559e-01,-3.603472560644149780e-02,-6.707899272441864014e-02,9.066678881645202637e-01,5.777972936630249023e-01,5.535329109989106655e-04
9.765566587448120117e-01,-3.188147768378257751e-02,-3.720413744449615479e-01,8.815726041793823242e-01,6.681931018829345703e-01,3.125503426417708397e-04
1.002302527427673340e+00,2.270448952913284302e-01,-3.231939375400543213e-01,8.617960214614868164e-01,7.066066265106201172e-01,1.983365218620747328e-04
1.006138443946838379e+00,1.088096797466278076e-01,-3.043105602264404297e-01,9.273202419281005859e-01,5.129281282424926758e-01,5.697458982467651367e-05
1.003775954246520996e+00,-3.670063614845275879e-01,-2.159809619188308716e-01,8.348283767700195312e-01,7.569625377655029297e-01,5.403959221439436078e-05
9.417962431907653809e-01,-7.858712226152420044e-02,-4.904498159885406494e-01,8.033490777015686035e-01,7.458886504173278809e-01,4.219175607431679964e-04
9.941777586936950684e-01,4.493179172277450562e-02,-2.767009139060974121e-01,9.355557560920715332e-01,4.927148222923278809e-01,1.259728305740281940e-04
9.844759702682495117e-01,2.789131700992584229e-01,-4.324172139167785645e-01,8.824326992034912109e-01,6.581608057022094727e-01,4.588369920384138823e-04
1.000969409942626953e+00,-2.870702445507049561e-01,-3.707494139671325684e-01,8.401384353637695312e-01,6.919950246810913086e-01,4.802781040780246258e-05
1.074921965599060059e+00,3.137256801128387451e-01,-1.007857397198677063e-01,8.382567167282104492e-01,6.479737758636474609e-01,1.576505601406097412e-04
1.007515668869018555e+00,5.530328303575515747e-02,-3.360497057437896729e-01,9.432731270790100098e-01,4.378018379211425781e-01,1.674892409937456250e-04
1.029504418373107910e+00,1.267663538455963135e-01,-3.270580768585205078e-01,8.774471282958984375e-01,6.160920262336730957e-01,2.115745446644723415e-04
9.889703989028930664e-01,1.323167532682418823e-01,-3.399748802185058594e-01,8.761582970619201660e-01,7.168790102005004883e-01,5.111268255859613419e-04
9.856939911842346191e-01,1.534227430820465088e-01,-4.357193410396575928e-01,8.962867259979248047e-01,5.905538797378540039e-01,3.228733257856220007e-04
1.031728267669677734e+00,2.891272902488708496e-01,-1.821586191654205322e-01,8.148665428161621094e-01,6.976544857025146484e-01,2.875252102967351675e-04
1.162710666656494141e+00,3.867864608764648438e-01,5.343696102499961853e-02,8.200457096099853516e-01,6.524290442466735840e-01,2.831405436154454947e-04
1.041913151741027832e+00,7.650949805974960327e-02,-1.485038548707962036e-01,9.082669019699096680e-01,5.336250066757202148e-01,4.067214322276413441e-04
1.021845221519470215e+00,1.874636411666870117e-01,-1.698932051658630371e-01,8.673471212387084961e-01,6.222136020660400391e-01,1.461270585423335433e-04
1.006307125091552734e+00,1.496908217668533325e-01,-3.535930812358856201e-01,8.886200785636901855e-01,6.223003864288330078e-01,2.360464168305043131e-05
9.951180815696716309e-01,4.283970966935157776e-02,-3.576997816562652588e-01,9.323681592941284180e-01,4.752153158187866211e-01,1.198016761918552220e-04
9.958403706550598145e-01,-1.103355512022972107e-01,-4.084459245204925537e-01,8.809952139854431152e-01,5.868871212005615234e-01,1.053313098964281380e-04
9.859144091606140137e-01,-1.333789378404617310e-01,-4.771554768085479736e-01,8.091642260551452637e-01,7.002503275871276855e-01,6.606341048609465361e-05
9.980746507644653320e-01,1.559727080166339874e-02,-3.587082326412200928e-01,9.440193772315979004e-01,4.288745522499084473e-01,1.949302823049947619e-04
9.756351709365844727e-01,2.113352864980697632e-01,-3.979392051696777344e-01,8.660928606986999512e-01,7.024195194244384766e-01,1.926339755300432444e-04
1.004762291908264160e+00,-1.590779870748519897e-01,-4.101590514183044434e-01,8.279494047164916992e-01,6.846002340316772461e-01,1.147540097008459270e-04
1.000081896781921387e+00,-2.919279336929321289e-01,-2.561110258102416992e-01,8.821337819099426270e-01,6.463714838027954102e-01,1.148497976828366518e-04
9.673191308975219727e-01,1.870696544647216797e-01,-4.568943381309509277e-01,8.547094464302062988e-01,6.967947483062744141e-01,2.034256758634001017e-04
1.016397595405578613e+00,6.275590509176254272e-02,-2.492026239633560181e-01,9.035391807556152344e-01,5.515087842941284180e-01,1.104731709347106516e-04
1.010351181030273438e+00,8.591064810752868652e-02,-2.528764307498931885e-01,8.719178438186645508e-01,6.357848644256591797e-01,1.384442148264497519e-04
9.967241287231445312e-01,-1.943602859973907471e-01,-2.290392667055130005e-01,8.910949230194091797e-01,6.173371076583862305e-01,1.061223592841997743e-04
9.559226632118225098e-01,3.684317693114280701e-03,-3.787098228931427002e-01,8.702094554901123047e-01,7.058757543563842773e-01,4.801299946848303080e-04
1.015220522880554199e+00,1.349143236875534058e-01,-2.617118060588836670e-01,9.360293149948120117e-01,4.880512058734893799e-01,6.696338095935061574e-05
1.021051406860351562e+00,2.330302596092224121e-01,-3.725205063819885254e-01,8.966747522354125977e-01,5.933243036270141602e-01,1.410629774909466505e-04
1.012054204940795898e+00,3.109005652368068695e-02,-3.147269189357757568e-01,9.658827781677246094e-01,3.475882709026336670e-01,2.276423037983477116e-04
1.000189423561096191e+00,2.146273478865623474e-02,-3.390550017356872559e-01,9.624784588813781738e-01,3.705237209796905518e-01,1.968595461221411824e-04
9.842541217803955078e-01,1.761336252093315125e-02,-3.371641039848327637e-01,9.210521578788757324e-01,5.270070433616638184e-01,1.029046252369880676e-04
1.013032674789428711e+00,1.460950672626495361e-01,-1.494372785091400146e-01,8.562457561492919922e-01,6.481386423110961914e-01,1.119766966439783573e-04
1.011262297630310059e+00,1.706729382276535034e-01,-3.840502202510833740e-01,8.865249156951904297e-01,6.313627362251281738e-01,2.249513636343181133e-05
9.974624514579772949e-01,4.419000446796417236e-02,-3.535647690296173096e-01,8.802493214607238770e-01,6.431969404220581055e-01,2.789953396131750196e-05
9.880073070526123047e-01,-1.501678256317973137e-03,-2.565004527568817139e-01,8.942522406578063965e-01,5.946269631385803223e-01,1.607066660653799772e-04
1.023938179016113281e+00,4.440474510192871094e-02,-3.166574239730834961e-01,9.683494567871093750e-01,3.221634626388549805e-01,1.710757060209289193e-04
1.018626451492309570e+00,1.741082780063152313e-02,-3.247072994709014893e-01,9.707218408584594727e-01,3.189694285392761230e-01,4.192396881990134716e-04
9.958278536796569824e-01,4.114447906613349915e-02,-3.940100967884063721e-01,9.276952743530273438e-01,4.941237568855285645e-01,5.069805047241970897e-05
9.850054383277893066e-01,4.656118154525756836e-02,-2.710970044136047363e-01,8.998820185661315918e-01,5.950684547424316406e-01,1.021242496790364385e-04
1.010737776756286621e+00,1.421622931957244873e-01,-3.326728343963623047e-01,9.098035097122192383e-01,5.497263669967651367e-01,6.620671047130599618e-05
1.013952612876892090e+00,7.510460913181304932e-02,-2.436912208795547485e-01,8.726885914802551270e-01,6.172242760658264160e-01,2.067605964839458466e-04
1.000757575035095215e+00,4.046237096190452576e-02,-3.385590910911560059e-01,9.082688689231872559e-01,5.628914833068847656e-01,4.522746530710719526e-05
1.021294832229614258e+00,7.845214009284973145e-02,-2.159915715456008911e-01,8.669271469116210938e-01,6.234776377677917480e-01,2.619141014292836189e-04
1.016471743583679199e+00,5.398371443152427673e-02,-3.240933120250701904e-01,9.567738771438598633e-01,3.740426003932952881e-01,1.281625882256776094e-04
1.028503537178039551e+00,6.116590648889541626e-02,-3.171008825302124023e-01,9.699310660362243652e-01,3.107809424400329590e-01,1.243046717718243599e-04
9.662919640541076660e-01,-4.292118921875953674e-02,-1.248241737484931946e-01,8.897747993469238281e-01,6.294758319854736328e-01,2.735107555054128170e-04
9.949668049812316895e-01,9.343919903039932251e-02,-3.696308135986328125e-01,9.191033244132995605e-01,5.345655679702758789e-01,4.838690074393525720e-05
1.015376448631286621e+00,1.308552026748657227e-01,-2.765822112560272217e-01,9.345313906669616699e-01,4.926904737949371338e-01,8.135718235280364752e-05
1.004340171813964844e+00,-2.425212785601615906e-02,-2.708353400230407715e-01,9.329270124435424805e-01,4.998914301395416260e-01,1.334360713372007012e-04
9.949477314949035645e-01,6.554707884788513184e-02,-3.753449916839599609e-01,9.094762802124023438e-01,5.615268349647521973e-01,4.516572153079323471e-05
9.814162254333496094e-01,-6.062245741486549377e-02,-4.636555165052413940e-02,9.250181913375854492e-01,5.162263512611389160e-01,1.884039229480549693e-04
9.943768978118896484e-01,-2.196896821260452271e-01,-1.618448048830032349e-01,8.557956218719482422e-01,7.214895486831665039e-01,2.383285609539598227e-04
9.945334196090698242e-01,-2.430712282657623291e-01,-2.556029260158538818e-01,8.887732028961181641e-01,6.283872127532958984e-01,1.697847765171900392e-04
9.658635258674621582e-01,-5.774902179837226868e-02,-2.775382101535797119e-01,8.889634013175964355e-01,6.483810544013977051e-01,2.153391396859660745e-04
1.038318395614624023e+00,8.511178195476531982e-02,-1.812957376241683960e-01,8.022980690002441406e-01,7.362787723541259766e-01,2.603527391329407692e-04
9.919278025627136230e-01,-3.659461438655853271e-02,-2.953740954399108887e-01,9.411693811416625977e-01,4.714657366275787354e-01,1.241266290890052915e-04
1.054636716842651367e+00,-2.086621476337313652e-03,1.795014366507530212e-02,8.817391991615295410e-01,6.086740493774414062e-01,1.283128513023257256e-03
1.049685955047607422e+00,2.150385081768035889e-01,-1.925373822450637817e-01,8.284321427345275879e-01,6.818035840988159180e-01,1.385476352879777551e-04
1.017578125000000000e+00,1.996899992227554321e-01,-2.431516051292419434e-01,9.185668230056762695e-01,5.503642559051513672e-01,1.850000408012419939e-04
1.011344432830810547e+00,-1.088647618889808655e-01,-3.565303087234497070e-01,8.549079298973083496e-01,6.621330380439758301e-01,1.775538112269714475e-04
1.057493686676025391e+00,2.490599304437637329e-01,-3.035503923892974854e-01,8.711502552032470703e-01,5.968564748764038086e-01,5.996016552671790123e-04
